Exam Date,Shift,course_code,room_no,num_students_allocated,vacant_seats,buffered_capacity,Roll_no
6/5/2016,Morning,EE528,107,47.0,21.0,3.6,"1201EE54, 1201EE36, 1201EE47, 1201EE40, 1201EE60, 1201EE18, 1201EE22, 1201EE17, 1201EE67, 1201EE74, 1511EE44, 1201EE53, 1201EE77, 1201EE45, 1201EE63, 1201EE37, 1201EE39, 1201EE57, 1201EE05, 1201EE09, 1201EE06, 1201EE10, 1201EE12, 1201EE15, 1201EE73, 1201EE44, 1201EE65, 1201EE11, 1201EE52, 1201EE46, 1511EE38, 1201EE62, 1511EE06, 1511EE33, 1511EE34, 1201EE28, 1201EE55, 1201EE59, 1201EE75, 1201EE41, 1201EE58, 1201EE24, 1511EE11, 1201EE34, 1511EE04, 1201EE61, 1511EE10"
6/5/2016,Morning,CE568,107,21.0,0.0,3.6,"1511CE38, 1201CE17, 1201CE30, 1511CE13, 1511CE37, 1201CE43, 1511CE16, 1201CE05, 1511CE19, 1201CE09, 1201CE51, 1201CE06, 1201CE03, 1201CE54, 1201CE32, 1201CE39, 1201CE40, 1201CE50, 1201CE27, 1201CE35, 1201CE22"
6/5/2016,Morning,CE568,109,36.0,32.0,3.6,"1201CE48, 1201CE16, 1511CE42, 1201CE24, 1201CE56, 1201CE10, 1201CE41, 1201CE08, 1201CE04, 1201CE36, 1201CE26, 1511CE36, 1511CE08, 1511CE05, 1201CE15, 1201CE21, 1511CE04, 1511CE15, 1511CE11, 1201CE42, 1201CE25, 1511CE06, 1511CE03, 1511CE14, 1201CE52, 1201CE37, 1511CE41, 1201CE14, 1201CE01, 1201CE13, 1511CE34, 1201CE53, 1511CE39, 1201CE18, 1511CE20, 1621CE03"
6/5/2016,Morning,MA546,109,32.0,0.0,3.6,"1511AI21, 1511EE28, 1511EE29, 1511EE17, 1511EE40, 1511EE26, 1511EE18, 1511EE36, 1511AI16, 1511AI14, 1511AI34, 1511AI35, 1511AI06, 1511AI01, 1511AI23, 1511AI24, 1511AI03, 1511AI26, 1511AI05, 1511AI07, 1511AI08, 1511AI04, 1511AI32, 1511AI33, 1511AI18, 1511EE43, 1511AI15, 1511AI13, 1511AI19, 1511AI02, 1511AI28, 1511AI09"
6/5/2016,Morning,MA546,301,7.0,21.0,1.5,"1511AI20, 1511AI22, 1511AI12, 1511AI10, 1511AI27, 1511AI29, 1521EE28"
6/5/2016,Morning,MA426,301,21.0,0.0,1.5,"1512MA22, 1512MA05, 1512MA01, 1512MA20, 1512MA32, 1512MA31, 1512MA03, 1512MA23, 1512MA14, 1512MA09, 1512MA12, 1512MA02, 1512MA30, 1512MA29, 1512MA27, 1512MA26, 1512MA18, 1512MA08, 1512MA25, 1512MA11, 1512MA06"
6/5/2016,Morning,MA426,302,9.0,19.0,1.5,"1512MA33, 1512MA19, 1512MA34, 1512MA28, 1512MA17, 1512MA13, 1512MA24, 1512MA07, 1312MA09"
6/5/2016,Morning,MA541,302,19.0,0.0,1.5,"1412MA22, 1412MA13, 1412MA10, 1412MA20, 1412MA01, 1412MA26, 1412MA14, 1412MA03, 1412MA02, 1412MA12, 1412MA06, 1412MA25, 1412MA16, 1412MA23, 1412MA05, 1412MA08, 1412MA21, 1412MA09, 1412MA07"
6/5/2016,Morning,MA541,304,9.0,19.0,1.5,"1412MA29, 1412MA27, 1412MA15, 1412MA19, 1412MA17, 1412MA11, 1312MA16, 1621EE05, 1621MA03"
6/5/2016,Morning,CH432,304,19.0,0.0,1.5,"1512CH25, 1512CH42, 1512CH11, 1512CH12, 1512CH30, 1512CH06, 1512CH01, 1512CH43, 1512CH35, 1512CH18, 1512CH04, 1512CH24, 1512CH32, 1512CH26, 1512CH20, 1512CH13, 1512CH39, 1512CH38, 1512CH14"
6/5/2016,Morning,CH432,305,7.0,21.0,1.5,"1512CH21, 1512CH19, 1512CH27, 1512CH37, 1512CH41, 1512CH40, 1512CH17"
6/5/2016,Morning,CE534,305,16.0,5.0,1.5,"1201CE34, 1201CE29, 1201CE49, 1201CE31, 1201CE28, 1201CE20, 1201CE38, 1201CE44, 1201CE19, 1511CE40, 1511CE31, 1521CE13, 1521CE09, 1521CE10, 1621CE01, 1621CE04"
6/5/2016,Morning,PH605,305,5.0,0.0,1.5,"1412PH22, 1412PH18, 1412PH05, 1412PH24, 1412PH01"
6/5/2016,Morning,PH605,306,10.0,18.0,1.5,"1412PH13, 1412PH25, 1412PH26, 1412PH04, 1412PH20, 1412PH07, 1412PH21, 1412PH02, 1521PH27, 1521CH05"
6/5/2016,Morning,ME506,306,9.0,9.0,1.5,"1511MT20, 1511MT09, 1511MT11, 1511ME25, 1201ME25, 1201ME15, 1511MT02, 1511MT08, 1511ME21"
6/5/2016,Morning,ME541,306,9.0,0.0,1.5,"1511ME15, 1511ME17, 1511ME08, 1511ME30, 1511ME26, 1511ME23, 1511ME20, 1511ME27, 1521ME19"
6/5/2016,Morning,HS702,307,8.0,20.0,1.5,"1521HS17, 1521HS09, 1521HS20, 1521HS19, 1521HS18, 1621HS03, 1621HS04, 1621HS05"
6/5/2016,Morning,ME534,307,5.0,15.0,1.5,"1511MT18, 1511MT17, 1511MT13, 1511MT12, 1511MT22"
6/5/2016,Evening,CS563,101,28.0,0.0,1.5,"1201CS42, 1201CS55, 1201CS30, 1511AI21, 1511CS08, 1201CS17, 1201CS69, 1201CS27, 1201CS76, 1201CS70, 1201CS06, 1201CS38, 1201CS59, 1201CS78, 1511CS04, 1511CS22, 1201CS68, 1201CS13, 1201CS14, 1201CS48, 1201CS28, 1201CS54, 1201CS07, 1201CS33, 1201CS08, 1201CS10, 1511CS16, 1201CS79"
6/5/2016,Evening,CS563,103,28.0,0.0,1.5,"1201CS18, 1201CS77, 1201CS12, 1201CS39, 1201CS46, 1511AI16, 1201CS15, 1201CS53, 1201CS37, 1511CS17, 1201CS11, 1201CS71, 1201CS40, 1511CS01, 1201CS66, 1201CS60, 1201CS01, 1201CS67, 1201CS61, 1201CS41, 1201CS72, 1201CS26, 1201CS20, 1201CS23, 1201CS24, 1201CS45, 1201CS74, 1201CS65"
6/5/2016,Evening,CS563,105,28.0,0.0,1.5,"1511AI14, 1511AI34, 1511AI35, 1201CS21, 1201CS22, 1201CS44, 1511AI06, 1511AI01, 1511AI23, 1511AI24, 1511AI03, 1511AI26, 1511CS32, 1511CS33, 1511AI05, 1511AI07, 1511AI08, 1511AI04, 1201CS64, 1201CS75, 1201CS16, 1511AI32, 1201CS34, 1201CS63, 1201CS03, 1511AI33, 1201CS51, 1511MC08"
6/5/2016,Evening,CS563,106,28.0,0.0,1.5,"1511MC06, 1511AI18, 1511AI15, 1511AI13, 1511AI19, 1511AI02, 1511AI28, 1511AI09, 1511AI20, 1511AI22, 1511AI12, 1201CS50, 1511AI10, 1412MA11, 1201CS49, 1511AI27, 1201CS62, 1201CS31, 1201CS57, 1201CS52, 1201CS32, 1201CS04, 1511AI29, 1201CS73, 1201CS35, 1201CS36, 1511CS05, 1511CS10"
6/5/2016,Evening,CS563,108,22.0,6.0,1.5,"1511CS07, 1511CS29, 1511CS26, 1511CS19, 1511CS12, 1511CS34, 1511CS27, 1511CS30, 1511CS11, 1511CS28, 1511CS15, 1511CS14, 1511CS03, 1201CS29, 1521CS27, 1521CS25, 1421CS21, 1521CS20, 1201CS56, 1521CS28, 1621CS02, 1621CS08"
6/5/2016,Evening,CE528,108,6.0,0.0,1.5,"1201CE34, 1201CE45, 1201CE17, 1201CE30, 1201CE43, 1511CE21"
6/5/2016,Evening,CE528,110,28.0,0.0,1.5,"1511CE43, 1201CE05, 1201CE09, 1201CE51, 1201CE06, 1201CE03, 1201CE54, 1201CE32, 1201CE39, 1201CE40, 1201CE50, 1201CE27, 1201CE35, 1201CE22, 1201CE48, 1201CE16, 1511CE32, 1511CE23, 1511CE28, 1511CE24, 1511CE27, 1201CE56, 1511CE26, 1201CE10, 1201CE41, 1201CE08, 1201CE04, 1201CE07"
6/5/2016,Evening,CE528,102,22.0,46.0,3.6,"1201CE36, 1201CE26, 1511CE36, 1511CE08, 1511CE05, 1201CE15, 1201CE21, 1511CE11, 1201CE42, 1201CE25, 1511CE06, 1201CE52, 1201CE37, 1201CE14, 1201CE01, 1511CE40, 1201CE13, 1511CE34, 1511CE31, 1511CE39, 1201CE18, 1521CE15"
6/5/2016,Evening,EE529,102,46.0,0.0,3.6,"1201EE29, 1201EE43, 1201EE72, 1201EE56, 1201EE03, 1511EE08, 1511EE05, 1201EE33, 1201EE14, 1201EE25, 1201EE69, 1511EE01, 1201EE27, 1201EE07, 1201EE50, 1511EE47, 1511EE07, 1511EE39, 1511EE46, 1201EE49, 1511EE03, 1511EE09, 1201EE36, 1201EE40, 1201EE74, 1511EE44, 1201EE53, 1201EE77, 1201EE45, 1201EE63, 1201EE37, 1201EE05, 1201EE09, 1201EE10, 1201EE73, 1201EE42, 1201EE46, 1201EE76, 1511EE38, 1201EE62, 1511EE06, 1511EE33, 1511EE34, 1201EE28, 1201EE55, 1201EE75"
6/5/2016,Evening,EE529,104,8.0,60.0,3.6,"1201EE20, 1511EE11, 1511EE04, 1201EE51, 1511EE10, 1621EE03, 1621EE06, 1621CE06"
6/5/2016,Evening,MM512,104,53.0,7.0,3.6,"1201MM06, 1201MM22, 1201MM33, 1201MM35, 1201MM23, 1201MM04, 1201MM27, 1201MM07, 1201MM36, 1201MM13, 1201MM01, 1201MM14, 1201MM32, 1201MM30, 1201MM02, 1201MM37, 1201MM03, 1201MM05, 1201MM28, 1201MM20, 1201MM10, 1201MM31, 1201MM26, 1201MM25, 1511MM15, 1511ME24, 1511ME28, 1511ME03, 1511ME10, 1511MM08, 1511MM02, 1511MM07, 1511ME31, 1511ME35, 1511MM06, 1201MM15, 1511ME12, 1511MM05, 1511MM03, 1511MM04, 1511ME18, 1511ME09, 1511ME06, 1511MM17, 1511MM01, 1201MM11, 1511MM14, 1511ME33, 1201MM18, 1511MM09, 1511MM13, 1511ME11, 1201MM09"
6/5/2016,Evening,EE573,104,7.0,0.0,3.6,"1201EE35, 1201EE23, 1201EE16, 1511EE14, 1201EE31, 1201EE30, 1201EE32"
6/5/2016,Evening,EE573,107,40.0,28.0,3.6,"1511EE22, 1201EE66, 1511EE37, 1511EE42, 1511EE31, 1511EE41, 1511EE16, 1201EE02, 1201EE19, 1201EE70, 1201EE68, 1201EE48, 1201EE54, 1201EE47, 1201EE60, 1201EE18, 1201EE22, 1201EE17, 1201EE67, 1201EE57, 1201EE12, 1201EE15, 1201EE04, 1201EE39, 1201EE06, 1201EE44, 1201EE65, 1201EE11, 1201EE52, 1201EE59, 1201EE64, 1201EE21, 1201EE41, 1201EE58, 1201EE24, 1201EE08, 1201EE34, 1201EE61, 1521EE31, 1621EE04"
6/5/2016,Evening,CE570,107,17.0,11.0,3.6,"1511CE38, 1511CE13, 1511CE37, 1511CE16, 1511CE19, 1201CE24, 1511CE04, 1511CE15, 1511CE03, 1511CE14, 1511CE41, 1201CE53, 1511CE20, 1521CE14, 1521CE07, 1621CE02, 1621CE07"
6/5/2016,Evening,CS508,107,11.0,0.0,3.6,"1201CS19, 1201CS09, 1201CS25, 1201CS58, 1201CS43, 1201CS02, 1521CS32, 1513CS01, 1521CS17, 1521CS18, 1621CS03"
6/5/2016,Evening,CS508,109,1.0,67.0,3.6,1621CS07
